province_isocode;region_isocode;cashless_id;date_id;transactions_value;transactions_volume
LA;SM;CRDC;1;104.091;2818969
LA;SM;CRDC;2;95.140;2521243
LA;SM;CRDC;3;96.754;2606583
LA;SM;CRDC;4;72.698;1914694
LA;SM;CRDC;5;67.414;1744190
LA;SM;CRDC;6;75.315;1964756
LA;SM;CRDC;7;72.820;1773253
LA;SM;CRDC;8;75.878;1980122
LA;SM;CRDC;9;68.594;1896842
LA;SM;CRDC;10;73.690;1738205
LA;SM;CRDC;11;79.930;2071859
LA;SM;CRDC;12;83.816;2037153
LA;SM;CRDC;13;74.689;1818200
LA;SM;CRDC;14;64.336;1681837
LA;SM;CRDC;15;78.326;2055019
LA;SM;CRDC;16;78.852;1888525
LA;SM;CRDC;17;77.636;1822825
LA;SM;CRDC;18;70.491;1930788
LA;SM;CRDC;19;68.219;1417491
LA;SM;CRDC;20;78.815;1871345
LA;SM;CRDC;21;83.174;1657655
LA;SM;CRDC;22;86.986;1774265
LA;SM;CRDC;23;95.165;1890397
LA;SM;CRDC;24;104.856;1995082
LA;SM;CRDC;25;90.754;1705807
LA;SM;CRDC;26;70.360;1419400
LA;SM;CRDC;27;70.713;1801441
LA;SM;CRDC;28;87.467;1677737
LA;SM;CRDC;29;91.178;1826558
LA;SM;CRDC;30;96.128;1844243
LA;SM;CRDC;31;96.442;1760860
LA;SM;CRDC;32;101.882;1917676
LA;SM;CRDC;33;97.620;1779342
LA;SM;CRDC;34;90.010;1979551
LA;SM;CRDC;35;103.559;2000217
LA;SM;CRDC;36;91.429;2076766
LA;SM;SCLR;1;1401.259;2819
LA;SM;SCLR;2;1310.476;2521
LA;SM;SCLR;3;1414.161;2607
LA;SM;SCLR;4;1289.782;1915
LA;SM;SCLR;5;1032.571;1744
LA;SM;SCLR;6;1300.955;1965
LA;SM;SCLR;7;1398.740;1773
LA;SM;SCLR;8;1338.862;1980
LA;SM;SCLR;9;1492.793;1897
LA;SM;SCLR;10;1371.636;1738
LA;SM;SCLR;11;1621.622;2072
LA;SM;SCLR;12;1729.597;2037
LA;SM;SCLR;13;1353.730;1818
LA;SM;SCLR;14;1300.490;1682
LA;SM;SCLR;15;1606.991;2055
LA;SM;SCLR;16;1683.305;1889
LA;SM;SCLR;17;1415.881;1823
LA;SM;SCLR;18;1597.313;1931
LA;SM;SCLR;19;1456.855;1417
LA;SM;SCLR;20;1562.777;1871
LA;SM;SCLR;21;1666.022;1658
LA;SM;SCLR;22;1571.348;1774
LA;SM;SCLR;23;1667.725;1890
LA;SM;SCLR;24;1802.142;1995
LA;SM;SCLR;25;1378.742;1706
LA;SM;SCLR;26;1121.071;1419
LA;SM;SCLR;27;1530.076;1801
LA;SM;SCLR;28;1484.821;1678
LA;SM;SCLR;29;1097.722;1827
LA;SM;SCLR;30;1375.781;1844
LA;SM;SCLR;31;1209.300;1761
LA;SM;SCLR;32;1278.372;1918
LA;SM;SCLR;33;1196.686;1779
LA;SM;SCLR;34;1099.465;1980
LA;SM;SCLR;35;1058.986;2000
LA;SM;SCLR;36;1254.984;2077
LA;SM;RTGS;1;13400.828;29948
LA;SM;RTGS;2;10709.275;28559
LA;SM;RTGS;3;11047.665;32815
LA;SM;RTGS;4;11273.953;32818
LA;SM;RTGS;5;10968.999;27599
LA;SM;RTGS;6;11529.138;45919
LA;SM;RTGS;7;13682.978;49670
LA;SM;RTGS;8;10476.553;43978
LA;SM;RTGS;9;16549.522;51182
LA;SM;RTGS;10;9736.814;46334
LA;SM;RTGS;11;8028.048;52965
LA;SM;RTGS;12;8225.666;56919
LA;SM;RTGS;13;9702.556;45506
LA;SM;RTGS;14;11243.655;43607
LA;SM;RTGS;15;16118.484;51875
LA;SM;RTGS;16;11836.203;50425
LA;SM;RTGS;17;12390.200;42824
LA;SM;RTGS;18;15972.546;49412
LA;SM;RTGS;19;9830.685;43882
LA;SM;RTGS;20;8772.222;46602
LA;SM;RTGS;21;10614.494;50482
LA;SM;RTGS;22;7967.802;49611
LA;SM;RTGS;23;9164.078;52753
LA;SM;RTGS;24;15597.822;61864
LA;SM;RTGS;25;8476.025;46429
LA;SM;RTGS;26;7648.266;39088
LA;SM;RTGS;27;10780.244;52315
LA;SM;RTGS;28;9676.865;49651
LA;SM;RTGS;29;9135.231;35521
LA;SM;RTGS;30;8423.731;46490
LA;SM;RTGS;31;9842.829;41867
LA;SM;RTGS;32;10653.725;45240
LA;SM;RTGS;33;13987.819;45458
LA;SM;RTGS;34;12821.475;42538
LA;SM;RTGS;35;2981.846;44838
LA;SM;RTGS;36;9611.423;51327
BT;JW;DBTC;1;17783.558;5568571
BT;JW;DBTC;2;17360.392;5501637
BT;JW;DBTC;3;17075.048;5577491
BT;JW;DBTC;4;14312.880;4960849
BT;JW;DBTC;5;18686.465;5660139
BT;JW;DBTC;6;13870.402;4633907
BT;JW;DBTC;7;16867.336;5836729
BT;JW;DBTC;8;16376.307;5935654
BT;JW;DBTC;9;15875.496;5949993
BT;JW;DBTC;10;17489.385;6534686
BT;JW;DBTC;11;15351.532;5923160
BT;JW;DBTC;12;17407.765;6657326
BT;JW;DBTC;13;15005.265;5768014
BT;JW;DBTC;14;13889.495;5214012
BT;JW;DBTC;15;16057.765;6132074
BT;JW;DBTC;16;16757.467;6150444
BT;JW;DBTC;17;17968.900;6326289
BT;JW;DBTC;18;15944.662;6106651
BT;JW;DBTC;19;15902.426;6240058
BT;JW;DBTC;20;14222.154;6040699
BT;JW;DBTC;21;12461.277;6072259
BT;JW;DBTC;22;15378.454;5755814
BT;JW;DBTC;23;15951.894;6357822
BT;JW;DBTC;24;18305.106;7063691
BT;JW;DBTC;25;33476.906;8953403
BT;JW;DBTC;26;30715.867;7764098
BT;JW;DBTC;27;36087.098;8998516
BT;JW;DBTC;28;39874.728;9382219
BT;JW;DBTC;29;31307.408;8359797
BT;JW;DBTC;30;33600.089;8465801
BT;JW;DBTC;31;36447.173;9588445
BT;JW;DBTC;32;35235.882;9335490
BT;JW;DBTC;33;26811.011;8420094
BT;JW;DBTC;34;27352.370;8495231
BT;JW;DBTC;35;27638.578;8449096
BT;JW;DBTC;36;30501.451;9340270
BT;JW;CRDC;1;1995.825;101101
BT;JW;CRDC;2;1830.553;83161
BT;JW;CRDC;3;1812.213;87646
BT;JW;CRDC;4;1229.979;66492
BT;JW;CRDC;5;1142.200;71461
BT;JW;CRDC;6;1327.248;77326
BT;JW;CRDC;7;1456.235;78620
BT;JW;CRDC;8;1465.872;83087
BT;JW;CRDC;9;1420.108;76322
BT;JW;CRDC;10;1149.110;73589
BT;JW;CRDC;11;1360.053;82904
BT;JW;CRDC;12;1388.636;86664
BT;JW;CRDC;13;1206.771;79639
BT;JW;CRDC;14;1330.603;79322
BT;JW;CRDC;15;1656.992;90442
BT;JW;CRDC;16;1274.147;80911
BT;JW;CRDC;17;1253.474;83221
BT;JW;CRDC;18;1464.715;84093
BT;JW;CRDC;19;1008.693;75137
BT;JW;CRDC;20;1250.250;57350
BT;JW;CRDC;21;1282.260;64298
BT;JW;CRDC;22;1342.370;68742
BT;JW;CRDC;23;1470.600;73144
BT;JW;CRDC;24;1623.485;77047
BT;JW;CRDC;25;1485.188;95252
BT;JW;CRDC;26;1191.669;73447
BT;JW;CRDC;27;1551.271;75523
BT;JW;CRDC;28;1571.313;84351
BT;JW;CRDC;29;1615.887;92264
BT;JW;CRDC;30;1662.044;89927
BT;JW;CRDC;31;1603.113;88958
BT;JW;CRDC;32;1780.543;95427
BT;JW;CRDC;33;1682.422;89188
BT;JW;CRDC;34;1684.684;92934
BT;JW;CRDC;35;1761.127;95784
BT;JW;CRDC;36;1902.068;91418
BT;JW;SCLR;1;3729.703;101
BT;JW;SCLR;2;3429.634;83
BT;JW;SCLR;3;3546.451;88
BT;JW;SCLR;4;2698.562;66
BT;JW;SCLR;5;2343.525;71
BT;JW;SCLR;6;3026.468;77
BT;JW;SCLR;7;3415.273;79
BT;JW;SCLR;8;3046.213;83
BT;JW;SCLR;9;3509.061;76
BT;JW;SCLR;10;3201.975;74
BT;JW;SCLR;11;3794.267;83
BT;JW;SCLR;12;4079.141;87
BT;JW;SCLR;13;3233.703;80
BT;JW;SCLR;14;3125.341;79
BT;JW;SCLR;15;3843.529;90
BT;JW;SCLR;16;3834.837;81
BT;JW;SCLR;17;3178.850;83
BT;JW;SCLR;18;3809.901;84
BT;JW;SCLR;19;3154.230;75
BT;JW;SCLR;20;3460.707;57
BT;JW;SCLR;21;3895.248;64
BT;JW;SCLR;22;3707.437;69
BT;JW;SCLR;23;4027.243;73
BT;JW;SCLR;24;4683.563;77
BT;JW;SCLR;25;3500.755;95
BT;JW;SCLR;26;2836.350;73
BT;JW;SCLR;27;4038.097;76
BT;JW;SCLR;28;3795.569;84
BT;JW;SCLR;29;2807.839;92
BT;JW;SCLR;30;3590.459;90
BT;JW;SCLR;31;3268.749;89
BT;JW;SCLR;32;3496.836;95
BT;JW;SCLR;33;3298.134;89
BT;JW;SCLR;34;3111.893;93
BT;JW;SCLR;35;3359.207;96
BT;JW;SCLR;36;3749.958;91
BT;JW;RTGS;1;73469.029;2403
BT;JW;RTGS;2;55164.945;2314
BT;JW;RTGS;3;65676.882;2513
BT;JW;RTGS;4;54806.967;2686
BT;JW;RTGS;5;46386.225;2285
BT;JW;RTGS;6;60226.181;3505
BT;JW;RTGS;7;64721.451;3944
BT;JW;RTGS;8;61082.587;3543
BT;JW;RTGS;9;69925.566;4208
BT;JW;RTGS;10;59075.637;3536
BT;JW;RTGS;11;67883.509;4280
BT;JW;RTGS;12;72769.214;4451
BT;JW;RTGS;13;67426.847;3322
BT;JW;RTGS;14;75893.181;3385
BT;JW;RTGS;15;89364.709;4265
BT;JW;RTGS;16;88680.540;4399
BT;JW;RTGS;17;79885.556;3851
BT;JW;RTGS;18;89215.726;4117
BT;JW;RTGS;19;77260.367;3888
BT;JW;RTGS;20;75355.154;4042
BT;JW;RTGS;21;85562.486;4066
BT;JW;RTGS;22;77119.902;3902
BT;JW;RTGS;23;84735.532;4389
BT;JW;RTGS;24;87013.183;5119
BT;JW;RTGS;25;75906.060;3950
BT;JW;RTGS;26;64060.518;3614
BT;JW;RTGS;27;92180.787;5066
BT;JW;RTGS;28;89048.756;4647
BT;JW;RTGS;29;88367.354;3344
BT;JW;RTGS;30;91159.838;3999
BT;JW;RTGS;31;82650.304;3515
BT;JW;RTGS;32;86022.222;3696
BT;JW;RTGS;33;81333.620;3781
BT;JW;RTGS;34;83429.052;3617
BT;JW;RTGS;35;71082.774;3917
BT;JW;RTGS;36;85892.671;4295
JK;JW;DBTC;1;250665.500;6244345
JK;JW;DBTC;2;242294.167;6249064
JK;JW;DBTC;3;243071.355;6776295
JK;JW;DBTC;4;197447.870;6286243
JK;JW;DBTC;5;205792.552;6823551
JK;JW;DBTC;6;199823.541;5578087
JK;JW;DBTC;7;228119.314;7025240
JK;JW;DBTC;8;224901.834;7043218
JK;JW;DBTC;9;225131.077;7201727
JK;JW;DBTC;10;223126.404;8265447
JK;JW;DBTC;11;230536.202;7456632
JK;JW;DBTC;12;254455.108;8268060
JK;JW;DBTC;13;232335.718;7117455
JK;JW;DBTC;14;221122.539;6591613
JK;JW;DBTC;15;249074.841;7764127
JK;JW;DBTC;16;255092.148;7667821
JK;JW;DBTC;17;251339.546;8102195
JK;JW;DBTC;18;240189.599;7942617
JK;JW;DBTC;19;229052.435;8165569
JK;JW;DBTC;20;229660.273;7662496
JK;JW;DBTC;21;249479.145;7532927
JK;JW;DBTC;22;256224.190;7079617
JK;JW;DBTC;23;247939.411;7378534
JK;JW;DBTC;24;272615.699;7999972
JK;JW;DBTC;25;92214.845;9061212
JK;JW;DBTC;26;79677.801;8186860
JK;JW;DBTC;27;96622.353;9245913
JK;JW;DBTC;28;105695.444;9381636
JK;JW;DBTC;29;83707.769;8585778
JK;JW;DBTC;30;89580.312;8397439
JK;JW;DBTC;31;95112.756;9746093
JK;JW;DBTC;32;93071.505;9521656
JK;JW;DBTC;33;139624.317;8302332
JK;JW;DBTC;34;140712.761;8388326
JK;JW;DBTC;35;125177.124;7998575
JK;JW;DBTC;36;139973.370;8684037
JK;JW;CRDC;1;13623.182;94441
JK;JW;CRDC;2;12895.583;85765
JK;JW;CRDC;3;11746.725;89559
JK;JW;CRDC;4;7582.367;68147
JK;JW;CRDC;5;7535.403;62338
JK;JW;CRDC;6;8590.448;69445
JK;JW;CRDC;7;9322.227;70736
JK;JW;CRDC;8;9371.437;71903
JK;JW;CRDC;9;8969.495;66139
JK;JW;CRDC;10;8969.550;87757
JK;JW;CRDC;11;10398.020;95993
JK;JW;CRDC;12;11338.068;91471
JK;JW;CRDC;13;9602.377;81722
JK;JW;CRDC;14;9010.712;61628
JK;JW;CRDC;15;11407.562;71078
JK;JW;CRDC;16;10755.970;97071
JK;JW;CRDC;17;10699.328;90080
JK;JW;CRDC;18;10611.447;71286
JK;JW;CRDC;19;9512.108;85227
JK;JW;CRDC;20;10385.467;75705
JK;JW;CRDC;21;10556.026;81613
JK;JW;CRDC;22;11061.493;87245
JK;JW;CRDC;23;12134.034;92827
JK;JW;CRDC;24;13420.129;97769
JK;JW;CRDC;25;14839.870;88431
JK;JW;CRDC;26;11967.667;73648
JK;JW;CRDC;27;16549.850;69841
JK;JW;CRDC;28;15255.964;79771
JK;JW;CRDC;29;15147.548;86632
JK;JW;CRDC;30;15553.167;86054
JK;JW;CRDC;31;15645.033;87428
JK;JW;CRDC;32;16933.123;89942
JK;JW;CRDC;33;16935.559;86545
JK;JW;CRDC;34;17340.163;91265
JK;JW;CRDC;35;17857.286;92943
JK;JW;CRDC;36;21183.850;85222
JK;JW;SCLR;1;220528.873;94
JK;JW;SCLR;2;217562.555;86
JK;JW;SCLR;3;230759.457;90
JK;JW;SCLR;4;211599.960;68
JK;JW;SCLR;5;189228.356;62
JK;JW;SCLR;6;215249.709;69
JK;JW;SCLR;7;217018.275;71
JK;JW;SCLR;8;207478.445;72
JK;JW;SCLR;9;238744.946;66
JK;JW;SCLR;10;212740.994;88
JK;JW;SCLR;11;254524.061;96
JK;JW;SCLR;12;265522.807;91
JK;JW;SCLR;13;228189.013;82
JK;JW;SCLR;14;222599.865;62
JK;JW;SCLR;15;286915.709;71
JK;JW;SCLR;16;279156.333;97
JK;JW;SCLR;17;256758.423;90
JK;JW;SCLR;18;269010.994;71
JK;JW;SCLR;19;258383.386;85
JK;JW;SCLR;20;273673.161;76
JK;JW;SCLR;21;288209.792;82
JK;JW;SCLR;22;300060.788;87
JK;JW;SCLR;23;312068.089;93
JK;JW;SCLR;24;349822.510;98
JK;JW;SCLR;25;281713.234;88
JK;JW;SCLR;26;261392.661;74
JK;JW;SCLR;27;337302.831;70
JK;JW;SCLR;28;323155.548;80
JK;JW;SCLR;29;243944.551;87
JK;JW;SCLR;30;313302.250;86
JK;JW;SCLR;31;309913.733;87
JK;JW;SCLR;32;327349.055;90
JK;JW;SCLR;33;323851.444;87
JK;JW;SCLR;34;326602.943;91
JK;JW;SCLR;35;322841.032;93
JK;JW;SCLR;36;349696.742;85
JK;JW;RTGS;1;1371837.017;3490
JK;JW;RTGS;2;1386673.185;3458
JK;JW;RTGS;3;1748267.458;4100
JK;JW;RTGS;4;1511211.810;4618
JK;JW;RTGS;5;1278430.839;3672
JK;JW;RTGS;6;1730709.783;5009
JK;JW;RTGS;7;1752122.212;5473
JK;JW;RTGS;8;1649152.630;4932
JK;JW;RTGS;9;1880250.976;5372
JK;JW;RTGS;10;1682045.648;5107
JK;JW;RTGS;11;2020261.886;5682
JK;JW;RTGS;12;2286324.405;6281
JK;JW;RTGS;13;1890951.552;4423
JK;JW;RTGS;14;1744365.774;4723
JK;JW;RTGS;15;2171916.952;6153
JK;JW;RTGS;16;2099143.983;5974
JK;JW;RTGS;17;1899254.315;5156
JK;JW;RTGS;18;2148187.754;6200
JK;JW;RTGS;19;2007940.654;6172
JK;JW;RTGS;20;2064426.370;6119
JK;JW;RTGS;21;2265930.181;6459
JK;JW;RTGS;22;2117532.864;6634
JK;JW;RTGS;23;2320167.981;6800
JK;JW;RTGS;24;2852864.780;7217
JK;JW;RTGS;25;2127480.596;5335
JK;JW;RTGS;26;1896809.738;4607
JK;JW;RTGS;27;2764671.895;6334
JK;JW;RTGS;28;2620791.664;6040
JK;JW;RTGS;29;2319981.594;4429
JK;JW;RTGS;30;2744013.959;5680
JK;JW;RTGS;31;2607309.532;5114
JK;JW;RTGS;32;2735163.769;5477
JK;JW;RTGS;33;2787895.056;5261
JK;JW;RTGS;34;2771853.965;5422
JK;JW;RTGS;35;2766981.388;5811
JK;JW;RTGS;36;3203984.016;6740
JB;JW;DBTC;1;61561.347;3813045
JB;JW;DBTC;2;60654.017;3949699
JB;JW;DBTC;3;60478.937;3949789
JB;JW;DBTC;4;51988.406;3473129
JB;JW;DBTC;5;63053.194;3923816
JB;JW;DBTC;6;49823.843;3253725
JB;JW;DBTC;7;62171.127;4105065
JB;JW;DBTC;8;60589.600;4299062
JB;JW;DBTC;9;58806.347;4360734
JB;JW;DBTC;10;65610.126;4702432
JB;JW;DBTC;11;91093.897;4226190
JB;JW;DBTC;12;100999.197;4514387
JB;JW;DBTC;13;91069.608;3874694
JB;JW;DBTC;14;84161.243;3595231
JB;JW;DBTC;15;94659.120;4106353
JB;JW;DBTC;16;96666.586;4140138
JB;JW;DBTC;17;99019.301;4521555
JB;JW;DBTC;18;90933.470;4384800
JB;JW;DBTC;19;90997.860;4257894
JB;JW;DBTC;20;84859.598;4002236
JB;JW;DBTC;21;90454.662;4135764
JB;JW;DBTC;22;91124.785;4241167
JB;JW;DBTC;23;60488.284;4509835
JB;JW;DBTC;24;69636.520;4378351
JB;JW;DBTC;25;99440.859;5464544
JB;JW;DBTC;26;92132.309;5055021
JB;JW;DBTC;27;107803.575;5710492
JB;JW;DBTC;28;119525.527;5788940
JB;JW;DBTC;29;95317.471;5252419
JB;JW;DBTC;30;99611.107;5131555
JB;JW;DBTC;31;111547.325;5891838
JB;JW;DBTC;32;106876.669;5615599
JB;JW;DBTC;33;88212.557;5159493
JB;JW;DBTC;34;89183.428;5167861
JB;JW;DBTC;35;87383.102;4993505
JB;JW;DBTC;36;96236.904;5577727
JB;JW;CRDC;1;2665.601;22025
JB;JW;CRDC;2;2507.646;20517
JB;JW;CRDC;3;2477.885;23430
JB;JW;CRDC;4;1739.554;18925
JB;JW;CRDC;5;1585.818;16808
JB;JW;CRDC;6;1849.027;17202
JB;JW;CRDC;7;1943.100;17337
JB;JW;CRDC;8;2000.472;17951
JB;JW;CRDC;9;1883.839;16459
JB;JW;CRDC;10;1768.659;22115
JB;JW;CRDC;11;1968.788;23791
JB;JW;CRDC;12;2063.019;22969
JB;JW;CRDC;13;1800.970;21284
JB;JW;CRDC;14;1786.943;15949
JB;JW;CRDC;15;2226.688;18283
JB;JW;CRDC;16;1945.909;22901
JB;JW;CRDC;17;1885.285;21835
JB;JW;CRDC;18;1940.765;17620
JB;JW;CRDC;19;1534.772;20947
JB;JW;CRDC;20;1956.202;19776
JB;JW;CRDC;21;2091.762;21166
JB;JW;CRDC;22;2188.498;22630
JB;JW;CRDC;23;2395.573;24081
JB;JW;CRDC;24;2641.552;25365
JB;JW;CRDC;25;2406.496;24845
JB;JW;CRDC;26;2065.247;20697
JB;JW;CRDC;27;2230.992;20044
JB;JW;CRDC;28;2507.081;23796
JB;JW;CRDC;29;2461.864;25066
JB;JW;CRDC;30;2540.963;24210
JB;JW;CRDC;31;2505.063;25130
JB;JW;CRDC;32;2696.414;25212
JB;JW;CRDC;33;2554.909;25585
JB;JW;CRDC;34;2511.310;26612
JB;JW;CRDC;35;2687.492;26773
JB;JW;CRDC;36;2674.599;25395
JB;JW;SCLR;1;14253.153;22
JB;JW;SCLR;2;12941.891;21
JB;JW;SCLR;3;13511.140;23
JB;JW;SCLR;4;10530.569;19
JB;JW;SCLR;5;8920.433;17
JB;JW;SCLR;6;11512.231;17
JB;JW;SCLR;7;12311.880;17
JB;JW;SCLR;8;11202.926;18
JB;JW;SCLR;9;12761.264;16
JB;JW;SCLR;10;11395.011;22
JB;JW;SCLR;11;13410.767;24
JB;JW;SCLR;12;13903.356;23
JB;JW;SCLR;13;11675.936;21
JB;JW;SCLR;14;10969.448;16
JB;JW;SCLR;15;13633.196;18
JB;JW;SCLR;16;13222.395;23
JB;JW;SCLR;17;10921.365;22
JB;JW;SCLR;18;12706.919;18
JB;JW;SCLR;19;10931.109;21
JB;JW;SCLR;20;12007.926;20
JB;JW;SCLR;21;12611.041;21
JB;JW;SCLR;22;12430.228;23
JB;JW;SCLR;23;13388.304;24
JB;JW;SCLR;24;15270.642;25
JB;JW;SCLR;25;11800.331;25
JB;JW;SCLR;26;10101.025;21
JB;JW;SCLR;27;13386.359;20
JB;JW;SCLR;28;12389.096;24
JB;JW;SCLR;29;9674.245;25
JB;JW;SCLR;30;11576.054;24
JB;JW;SCLR;31;10361.867;25
JB;JW;SCLR;32;11160.622;25
JB;JW;SCLR;33;10748.216;26
JB;JW;SCLR;34;10230.229;27
JB;JW;SCLR;35;10561.868;27
JB;JW;SCLR;36;11653.143;25
JB;JW;RTGS;1;63923.949;734
JB;JW;RTGS;2;57387.971;693
JB;JW;RTGS;3;70444.785;776
JB;JW;RTGS;4;77805.340;1107
JB;JW;RTGS;5;55885.735;949
JB;JW;RTGS;6;69319.013;1317
JB;JW;RTGS;7;77889.542;1420
JB;JW;RTGS;8;65939.287;1288
JB;JW;RTGS;9;72868.102;1487
JB;JW;RTGS;10;69282.969;1684
JB;JW;RTGS;11;77632.264;1792
JB;JW;RTGS;12;95612.473;1846
JB;JW;RTGS;13;76731.710;1501
JB;JW;RTGS;14;80334.444;1476
JB;JW;RTGS;15;85233.643;1692
JB;JW;RTGS;16;89140.392;1794
JB;JW;RTGS;17;83270.222;1558
JB;JW;RTGS;18;92303.850;1689
JB;JW;RTGS;19;94689.608;1648
JB;JW;RTGS;20;78375.470;1681
JB;JW;RTGS;21;95408.856;1795
JB;JW;RTGS;22;86750.884;1851
JB;JW;RTGS;23;94666.387;2031
JB;JW;RTGS;24;128285.686;2347
JB;JW;RTGS;25;86516.117;1957
JB;JW;RTGS;26;77497.619;1872
JB;JW;RTGS;27;96012.716;2540
JB;JW;RTGS;28;102901.120;2370
JB;JW;RTGS;29;84024.274;1661
JB;JW;RTGS;30;109349.626;1882
JB;JW;RTGS;31;94107.679;1513
JB;JW;RTGS;32;94482.209;1693
JB;JW;RTGS;33;97791.067;1744
JB;JW;RTGS;34;99185.091;1667
JB;JW;RTGS;35;96835.649;1838
JB;JW;RTGS;36;120961.275;2075
JT;JW;DBTC;1;42764.016;11211034
JT;JW;DBTC;2;39658.244;11326189
JT;JW;DBTC;3;43672.509;11006588
JT;JW;DBTC;4;38557.486;9794376
JT;JW;DBTC;5;44089.153;11412989
JT;JW;DBTC;6;35112.092;9341056
JT;JW;DBTC;7;45824.509;11659000
JT;JW;DBTC;8;45904.323;11336787
JT;JW;DBTC;9;44419.581;11148952
JT;JW;DBTC;10;47957.871;12215207
JT;JW;DBTC;11;43205.680;11054591
JT;JW;DBTC;12;47688.854;12604065
JT;JW;DBTC;13;43414.379;11070942
JT;JW;DBTC;14;38884.789;9955153
JT;JW;DBTC;15;46011.305;11721586
JT;JW;DBTC;16;46266.629;11638284
JT;JW;DBTC;17;48101.421;12126397
JT;JW;DBTC;18;45178.201;11915688
JT;JW;DBTC;19;46544.091;11760648
JT;JW;DBTC;20;42186.327;11070445
JT;JW;DBTC;21;45868.970;11205885
JT;JW;DBTC;22;45913.213;11078500
JT;JW;DBTC;23;47400.681;11966174
JT;JW;DBTC;24;51967.672;13241252
JT;JW;DBTC;25;64439.287;14566956
JT;JW;DBTC;26;61494.317;13056365
JT;JW;DBTC;27;70406.551;15075851
JT;JW;DBTC;28;77188.294;15588894
JT;JW;DBTC;29;62314.602;14102860
JT;JW;DBTC;30;65310.614;14304058
JT;JW;DBTC;31;75914.329;15824661
JT;JW;DBTC;32;74184.450;15450243
JT;JW;DBTC;33;65978.736;12969127
JT;JW;DBTC;34;65578.854;13104582
JT;JW;DBTC;35;64178.837;12925243
JT;JW;DBTC;36;69922.325;14268342
JT;JW;CRDC;1;957.902;221616
JT;JW;CRDC;2;908.650;201118
JT;JW;CRDC;3;928.304;200174
JT;JW;CRDC;4;756.976;145804
JT;JW;CRDC;5;682.532;154130
JT;JW;CRDC;6;724.132;163821
JT;JW;CRDC;7;923.106;162017
JT;JW;CRDC;8;773.860;162308
JT;JW;CRDC;9;677.751;148075
JT;JW;CRDC;10;667.361;188001
JT;JW;CRDC;11;727.160;208752
JT;JW;CRDC;12;740.736;207265
JT;JW;CRDC;13;669.900;190467
JT;JW;CRDC;14;606.578;142530
JT;JW;CRDC;15;727.820;168135
JT;JW;CRDC;16;703.955;218407
JT;JW;CRDC;17;664.248;204630
JT;JW;CRDC;18;629.379;187466
JT;JW;CRDC;19;605.356;163195
JT;JW;CRDC;20;759.597;162789
JT;JW;CRDC;21;772.166;165592
JT;JW;CRDC;22;808.298;177099
JT;JW;CRDC;23;885.411;188518
JT;JW;CRDC;24;977.306;198705
JT;JW;CRDC;25;688.879;191559
JT;JW;CRDC;26;595.263;160228
JT;JW;CRDC;27;628.598;147819
JT;JW;CRDC;28;750.217;184861
JT;JW;CRDC;29;727.878;194649
JT;JW;CRDC;30;756.402;194325
JT;JW;CRDC;31;750.972;195499
JT;JW;CRDC;32;807.512;202764
JT;JW;CRDC;33;766.816;191826
JT;JW;CRDC;34;732.710;199843
JT;JW;CRDC;35;819.181;209665
JT;JW;CRDC;36;792.189;183684
JT;JW;SCLR;1;9728.974;222
JT;JW;SCLR;2;8727.757;201
JT;JW;SCLR;3;9413.192;200
JT;JW;SCLR;4;8272.762;146
JT;JW;SCLR;5;6843.738;154
JT;JW;SCLR;6;8535.524;164
JT;JW;SCLR;7;9170.714;162
JT;JW;SCLR;8;8531.228;162
JT;JW;SCLR;9;9636.127;148
JT;JW;SCLR;10;8706.515;188
JT;JW;SCLR;11;10140.172;209
JT;JW;SCLR;12;10664.436;207
JT;JW;SCLR;13;8823.336;190
JT;JW;SCLR;14;8254.957;143
JT;JW;SCLR;15;10121.023;168
JT;JW;SCLR;16;10137.812;218
JT;JW;SCLR;17;8226.559;205
JT;JW;SCLR;18;9176.042;187
JT;JW;SCLR;19;8205.587;163
JT;JW;SCLR;20;9459.900;163
JT;JW;SCLR;21;10123.789;166
JT;JW;SCLR;22;9803.529;177
JT;JW;SCLR;23;10659.357;189
JT;JW;SCLR;24;12233.011;199
JT;JW;SCLR;25;9178.037;192
JT;JW;SCLR;26;7877.957;160
JT;JW;SCLR;27;10431.008;148
JT;JW;SCLR;28;9682.264;185
JT;JW;SCLR;29;7417.546;195
JT;JW;SCLR;30;8669.531;194
JT;JW;SCLR;31;7659.170;195
JT;JW;SCLR;32;8195.188;203
JT;JW;SCLR;33;7769.577;192
JT;JW;SCLR;34;7451.754;200
JT;JW;SCLR;35;7983.599;210
JT;JW;SCLR;36;9353.955;184
JT;JW;RTGS;1;69616.803;4276
JT;JW;RTGS;2;64061.360;3637
JT;JW;RTGS;3;72191.102;4464
JT;JW;RTGS;4;45469.175;4522
JT;JW;RTGS;5;44166.730;4090
JT;JW;RTGS;6;67750.240;5662
JT;JW;RTGS;7;68175.643;5959
JT;JW;RTGS;8;42880.374;5351
JT;JW;RTGS;9;55649.453;5696
JT;JW;RTGS;10;50814.238;5359
JT;JW;RTGS;11;55196.284;6812
JT;JW;RTGS;12;62733.907;7813
JT;JW;RTGS;13;43415.920;5881
JT;JW;RTGS;14;61397.718;5158
JT;JW;RTGS;15;82427.050;6726
JT;JW;RTGS;16;69810.109;6849
JT;JW;RTGS;17;57892.903;5826
