time_date;province_isocode;region_isocode;payment_system_name;Category;Unit;value
2020-04-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1912.465
2020-05-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2136.166
2020-06-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1678.516
2020-07-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2294.892
2020-08-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2527.191
2020-09-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2529.839
2020-10-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2784.613
2020-11-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2615.467
2020-12-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2778.066
2021-01-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2560.094
2021-02-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2254.327
2021-03-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2703.395
2021-04-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2588.707
2021-05-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2783.887
2021-06-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2803.948
2021-07-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2768.121
2021-08-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2724.590
2021-09-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2725.347
2021-10-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2489.713
2021-11-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2719.045
2021-12-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2975.843
2022-01-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;5069.435
2022-02-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;4893.557
2022-03-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;5278.351
2022-04-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;5187.922
2022-05-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;5201.735
2022-06-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;5071.686
2022-07-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;5543.575
2022-08-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;5491.629
2022-09-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;5189.322
2022-10-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;5131.412
2022-11-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;4931.823
2022-12-01;MA;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;5133.735
2020-01-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.492
2020-02-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;12.137
2020-03-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.175
2020-04-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;9.896
2020-05-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;8.676
2020-06-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;9.848
2020-07-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;9.496
2020-08-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;10.984
2020-09-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;10.211
2020-10-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;11.693
2020-11-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;12.651
2020-12-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;12.595
2021-01-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;11.517
2021-02-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;10.085
2021-03-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;12.308
2021-04-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.563
2021-05-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;14.430
2021-06-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;12.818
2021-07-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.082
2021-08-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.596
2021-09-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;14.116
2021-10-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;15.025
2021-11-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;15.909
2021-12-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;16.636
2022-01-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;14.201
2022-02-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;11.262
2022-03-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;11.720
2022-04-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.099
2022-05-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.805
2022-06-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.215
2022-07-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.793
2022-08-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.783
2022-09-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.434
2022-10-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;14.689
2022-11-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;14.737
2022-12-01;MA;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;13.521
2020-01-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2020-02-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.012
2020-03-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2020-04-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.010
2020-05-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.009
2020-06-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.010
2020-07-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.009
2020-08-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.011
2020-09-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.010
2020-10-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.012
2020-11-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2020-12-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2021-01-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.012
2021-02-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.010
2021-03-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.012
2021-04-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2021-05-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2021-06-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2021-07-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2021-08-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2021-09-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2021-10-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.015
2021-11-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.016
2021-12-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.017
2022-01-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2022-02-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.011
2022-03-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.012
2022-04-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2022-05-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2022-06-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2022-07-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2022-08-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2022-09-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.013
2022-10-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.015
2022-11-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.015
2022-12-01;MA;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.014
2020-01-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.908
2020-02-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.588
2020-03-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.785
2020-04-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.990
2020-05-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.738
2020-06-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.671
2020-07-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.864
2020-08-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.696
2020-09-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.085
2020-10-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.855
2020-11-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.099
2020-12-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.715
2021-01-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.375
2021-02-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.243
2021-03-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.667
2021-04-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.653
2021-05-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.703
2021-06-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.668
2021-07-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.626
2021-08-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.863
2021-09-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.875
2021-10-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.883
2021-11-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.126
2021-12-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.880
2022-01-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.519
2022-02-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.106
2022-03-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.549
2022-04-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.579
2022-05-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.127
2022-06-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.591
2022-07-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.392
2022-08-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.633
2022-09-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.709
2022-10-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.906
2022-11-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.665
2022-12-01;MA;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.298
2020-01-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1649.882
2020-02-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1650.296
2020-03-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1674.869
2020-04-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1471.627
2020-05-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1638.295
2020-06-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1299.002
2020-07-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1715.861
2020-08-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1808.347
2020-09-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1840.424
2020-10-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1967.373
2020-11-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1855.323
2020-12-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1960.447
2021-01-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1842.399
2021-02-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1649.024
2021-03-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1932.164
2021-04-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1907.000
2021-05-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2031.764
2021-06-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1999.343
2021-07-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1947.340
2021-08-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1892.082
2021-09-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1878.769
2021-10-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;1915.571
2021-11-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2022.985
2021-12-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;2226.906
2022-01-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3498.027
2022-02-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3384.701
2022-03-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3725.448
2022-04-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3691.767
2022-05-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3565.971
2022-06-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3654.437
2022-07-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3972.215
2022-08-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3930.812
2022-09-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3718.810
2022-10-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3747.412
2022-11-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3677.453
2022-12-01;MU;ML;Debit Cards;Transactions Volume;000 Unit of Transactions;3856.576
2020-01-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;7.813
2020-02-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;3.527
2020-03-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;7.856
2020-04-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;6.272
2020-05-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;6.476
2020-06-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;6.345
2020-07-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;4.736
2020-08-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;4.613
2020-09-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;4.291
2020-10-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;6.786
2020-11-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;7.224
2020-12-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;6.610
2021-01-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;6.480
2021-02-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;4.118
2021-03-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;5.079
2021-04-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;7.710
2021-05-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;8.357
2021-06-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;6.264
2021-07-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;9.255
2021-08-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;8.613
2021-09-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;8.213
2021-10-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;8.782
2021-11-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;9.348
2021-12-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;9.858
2022-01-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;25.218
2022-02-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;20.801
2022-03-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;4.908
2022-04-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;23.506
2022-05-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;24.723
2022-06-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;25.019
2022-07-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;25.889
2022-08-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;25.691
2022-09-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;25.109
2022-10-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;25.924
2022-11-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;28.057
2022-12-01;MU;ML;Credit Cards;Transactions Volume;000 Unit of Transactions;11.793
2020-01-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.008
2020-02-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.004
2020-03-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.008
2020-04-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.006
2020-05-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.006
2020-06-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.006
2020-07-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.005
2020-08-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.005
2020-09-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.004
2020-10-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.007
2020-11-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.007
2020-12-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.007
2021-01-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.006
2021-02-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.004
2021-03-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.005
2021-04-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.008
2021-05-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.008
2021-06-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.006
2021-07-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.009
2021-08-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.009
2021-09-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.008
2021-10-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.009
2021-11-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.009
2021-12-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.010
2022-01-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.025
2022-02-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.021
2022-03-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.005
2022-04-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.024
2022-05-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.025
2022-06-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.025
2022-07-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.026
2022-08-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.026
2022-09-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.025
2022-10-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.026
2022-11-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.028
2022-12-01;MU;ML;Bank Indonesia National Clearing System;Transactions Volume;000 Unit of Transactions;0.012
2020-01-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.379
2020-02-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.320
2020-03-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.366
2020-04-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.508
2020-05-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.433
2020-06-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.489
2020-07-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.622
2020-08-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.496
2020-09-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.641
2020-10-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.568
2020-11-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.646
2020-12-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.772
2021-01-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.516
2021-02-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.493
2021-03-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.656
2021-04-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.668
2021-05-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.516
2021-06-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.646
2021-07-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.563
2021-08-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.631
2021-09-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.802
2021-10-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.687
2021-11-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.908
2021-12-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;1.086
2022-01-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.748
2022-02-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.534
2022-03-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.705
2022-04-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.642
2022-05-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.702
2022-06-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.804
2022-07-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.618
2022-08-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.737
2022-09-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.773
2022-10-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;0.683
2022-11-01;MU;ML;Bank Indonesia Real-Time Gross Settlement System;Transactions Volume;000 Unit of Transactions;2.889
