time_date;province_isocode;region_isocode;payment_system_name;category;unit;value
2022-10-01;YO;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;4113208.764
2022-11-01;YO;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;3793834.072
2022-12-01;YO;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;5491710.291
2020-01-01;JI;JW;Debit Cards;Transactions Value;Million IDR;51195178.204
2020-02-01;JI;JW;Debit Cards;Transactions Value;Million IDR;46891964.822
2020-03-01;JI;JW;Debit Cards;Transactions Value;Million IDR;47558335.918
2020-04-01;JI;JW;Debit Cards;Transactions Value;Million IDR;41877249.718
2020-05-01;JI;JW;Debit Cards;Transactions Value;Million IDR;48007297.422
2020-06-01;JI;JW;Debit Cards;Transactions Value;Million IDR;37862433.173
2020-07-01;JI;JW;Debit Cards;Transactions Value;Million IDR;48092831.903
2020-08-01;JI;JW;Debit Cards;Transactions Value;Million IDR;48043207.862
2020-09-01;JI;JW;Debit Cards;Transactions Value;Million IDR;46553041.950
2020-10-01;JI;JW;Debit Cards;Transactions Value;Million IDR;50869064.501
2020-11-01;JI;JW;Debit Cards;Transactions Value;Million IDR;42796067.420
2020-12-01;JI;JW;Debit Cards;Transactions Value;Million IDR;46985532.200
2021-01-01;JI;JW;Debit Cards;Transactions Value;Million IDR;42489805.457
2021-02-01;JI;JW;Debit Cards;Transactions Value;Million IDR;39802794.583
2021-03-01;JI;JW;Debit Cards;Transactions Value;Million IDR;48421440.273
2021-04-01;JI;JW;Debit Cards;Transactions Value;Million IDR;52726318.731
2021-05-01;JI;JW;Debit Cards;Transactions Value;Million IDR;48040689.594
2021-06-01;JI;JW;Debit Cards;Transactions Value;Million IDR;49329622.670
2021-07-01;JI;JW;Debit Cards;Transactions Value;Million IDR;44087597.465
2021-08-01;JI;JW;Debit Cards;Transactions Value;Million IDR;39012021.490
2021-09-01;JI;JW;Debit Cards;Transactions Value;Million IDR;42947892.000
2021-10-01;JI;JW;Debit Cards;Transactions Value;Million IDR;43126202.820
2021-11-01;JI;JW;Debit Cards;Transactions Value;Million IDR;45675002.110
2021-12-01;JI;JW;Debit Cards;Transactions Value;Million IDR;50473716.520
2022-01-01;JI;JW;Debit Cards;Transactions Value;Million IDR;80645087.701
2022-02-01;JI;JW;Debit Cards;Transactions Value;Million IDR;73727095.898
2022-03-01;JI;JW;Debit Cards;Transactions Value;Million IDR;86146385.460
2022-04-01;JI;JW;Debit Cards;Transactions Value;Million IDR;94968891.560
2022-05-01;JI;JW;Debit Cards;Transactions Value;Million IDR;75785475.975
2022-06-01;JI;JW;Debit Cards;Transactions Value;Million IDR;80944744.006
2022-07-01;JI;JW;Debit Cards;Transactions Value;Million IDR;92018977.308
2022-08-01;JI;JW;Debit Cards;Transactions Value;Million IDR;89549490.632
2022-09-01;JI;JW;Debit Cards;Transactions Value;Million IDR;79267043.858
2022-10-01;JI;JW;Debit Cards;Transactions Value;Million IDR;79041751.023
2022-11-01;JI;JW;Debit Cards;Transactions Value;Million IDR;77335257.905
2022-12-01;JI;JW;Debit Cards;Transactions Value;Million IDR;83888663.006
2020-01-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2950358.040
2020-02-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2743200.020
2020-03-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2821206.771
2020-04-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2090011.925
2020-05-01;JI;JW;Credit Cards;Transactions Value;Million IDR;1819527.801
2020-06-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2028792.739
2020-07-01;JI;JW;Credit Cards;Transactions Value;Million IDR;1790789.339
2020-08-01;JI;JW;Credit Cards;Transactions Value;Million IDR;1939556.968
2020-09-01;JI;JW;Credit Cards;Transactions Value;Million IDR;1995733.723
2020-10-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2033019.390
2020-11-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2404078.760
2020-12-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2439981.171
2021-01-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2109454.927
2021-02-01;JI;JW;Credit Cards;Transactions Value;Million IDR;1661623.100
2021-03-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2115790.929
2021-04-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2173121.539
2021-05-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2049365.224
2021-06-01;JI;JW;Credit Cards;Transactions Value;Million IDR;1941630.030
2021-07-01;JI;JW;Credit Cards;Transactions Value;Million IDR;1664329.764
2021-08-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2311500.890
2021-09-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2109662.283
2021-10-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2209566.370
2021-11-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2422141.430
2021-12-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2676284.917
2022-01-01;JI;JW;Credit Cards;Transactions Value;Million IDR;1938933.370
2022-02-01;JI;JW;Credit Cards;Transactions Value;Million IDR;1596067.427
2022-03-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2073024.300
2022-04-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2051514.450
2022-05-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2030080.760
2022-06-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2285547.570
2022-07-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2075310.850
2022-08-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2246837.050
2022-09-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2120273.230
2022-10-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2352452.000
2022-11-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2513975.950
2022-12-01;JI;JW;Credit Cards;Transactions Value;Million IDR;2644924.740
2020-01-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;20091399.625
2020-02-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;18223310.270
2020-03-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;19408534.257
2020-04-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;16786835.066
2020-05-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;13855632.975
2020-06-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;16656627.807
2020-07-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;17422814.165
2020-08-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;16465794.945
2020-09-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;18999582.329
2020-10-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;17316508.182
2020-11-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;19955928.956
2020-12-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;21516287.371
2021-01-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;17094201.066
2021-02-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;16121717.339
2021-03-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;19813984.286
2021-04-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;19341382.466
2021-05-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;16091095.003
2021-06-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;18989226.710
2021-07-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;16394798.576
2021-08-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;18201549.903
2021-09-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;19555879.934
2021-10-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;19197880.113
2021-11-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;20802305.966
2021-12-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;24197153.250
2022-01-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;18288239.601
2022-02-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;15422274.895
2022-03-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;20228845.122
2022-04-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;18686021.815
2022-05-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;14064955.242
2022-06-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;17838493.114
2022-07-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;15232865.889
2022-08-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;16365233.819
2022-09-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;16314092.580
2022-10-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;15427156.027
2022-11-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;16069030.654
2022-12-01;JI;JW;Bank Indonesia National Clearing System;Transactions Value;Million IDR;18962432.441
2020-01-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;77366741.280
2020-02-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;72020796.914
2020-03-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;94241514.294
2020-04-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;91461638.186
2020-05-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;76174133.691
2020-06-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;106885226.725
2020-07-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;114181447.106
2020-08-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;92633559.845
2020-09-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;108703269.895
2020-10-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;101159337.961
2020-11-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;116252116.134
2020-12-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;132189209.563
2021-01-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;95573482.236
2021-02-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;93536430.490
2021-03-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;125172553.479
2021-04-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;123233064.429
2021-05-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;109875607.131
2021-06-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;127225556.136
2021-07-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;122492185.010
2021-08-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;115606277.355
2021-09-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;127003707.417
2021-10-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;162768708.600
2021-11-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;198449583.729
2021-12-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;244201222.146
2022-01-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;178329772.355
2022-02-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;161417949.780
2022-03-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;220385668.425
2022-04-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;205515158.740
2022-05-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;139749484.467
2022-06-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;157483725.843
2022-07-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;123105874.697
2022-08-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;130069255.287
2022-09-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;136710164.110
2022-10-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;128094043.174
2022-11-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;137860966.970
2022-12-01;JI;JW;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;179870202.814
2020-01-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5546306.014
2020-02-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5427556.460
2020-03-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5355873.329
2020-04-01;KB;KA;Debit Cards;Transactions Value;Million IDR;4649583.501
2020-05-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5725500.461
2020-06-01;KB;KA;Debit Cards;Transactions Value;Million IDR;4539170.920
2020-07-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5748890.418
2020-08-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5836755.528
2020-09-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5687103.690
2020-10-01;KB;KA;Debit Cards;Transactions Value;Million IDR;6187458.002
2020-11-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5518672.090
2020-12-01;KB;KA;Debit Cards;Transactions Value;Million IDR;6413253.232
2021-01-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5417205.572
2021-02-01;KB;KA;Debit Cards;Transactions Value;Million IDR;4970889.027
2021-03-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5789414.798
2021-04-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5913691.964
2021-05-01;KB;KA;Debit Cards;Transactions Value;Million IDR;6444944.478
2021-06-01;KB;KA;Debit Cards;Transactions Value;Million IDR;6028508.230
2021-07-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5931811.248
2021-08-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5325675.640
2021-09-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5986429.000
2021-10-01;KB;KA;Debit Cards;Transactions Value;Million IDR;5919133.300
2021-11-01;KB;KA;Debit Cards;Transactions Value;Million IDR;6169048.920
2021-12-01;KB;KA;Debit Cards;Transactions Value;Million IDR;7144309.308
2022-01-01;KB;KA;Debit Cards;Transactions Value;Million IDR;10145303.035
2022-02-01;KB;KA;Debit Cards;Transactions Value;Million IDR;8899445.669
2022-03-01;KB;KA;Debit Cards;Transactions Value;Million IDR;10502874.870
2022-04-01;KB;KA;Debit Cards;Transactions Value;Million IDR;11831530.320
2022-05-01;KB;KA;Debit Cards;Transactions Value;Million IDR;9652963.793
2022-06-01;KB;KA;Debit Cards;Transactions Value;Million IDR;9792299.909
2022-07-01;KB;KA;Debit Cards;Transactions Value;Million IDR;10919607.383
2022-08-01;KB;KA;Debit Cards;Transactions Value;Million IDR;10485129.411
2022-09-01;KB;KA;Debit Cards;Transactions Value;Million IDR;9297804.960
2022-10-01;KB;KA;Debit Cards;Transactions Value;Million IDR;9295912.389
2022-11-01;KB;KA;Debit Cards;Transactions Value;Million IDR;9370058.985
2022-12-01;KB;KA;Debit Cards;Transactions Value;Million IDR;10625497.147
2020-01-01;KB;KA;Credit Cards;Transactions Value;Million IDR;87236.817
2020-02-01;KB;KA;Credit Cards;Transactions Value;Million IDR;73138.990
2020-03-01;KB;KA;Credit Cards;Transactions Value;Million IDR;69271.838
2020-04-01;KB;KA;Credit Cards;Transactions Value;Million IDR;51206.332
2020-05-01;KB;KA;Credit Cards;Transactions Value;Million IDR;52891.835
2020-06-01;KB;KA;Credit Cards;Transactions Value;Million IDR;56246.340
2020-07-01;KB;KA;Credit Cards;Transactions Value;Million IDR;62548.914
2020-08-01;KB;KA;Credit Cards;Transactions Value;Million IDR;61875.887
2020-09-01;KB;KA;Credit Cards;Transactions Value;Million IDR;60358.008
2020-10-01;KB;KA;Credit Cards;Transactions Value;Million IDR;59580.496
2020-11-01;KB;KA;Credit Cards;Transactions Value;Million IDR;65357.080
2020-12-01;KB;KA;Credit Cards;Transactions Value;Million IDR;72203.250
2021-01-01;KB;KA;Credit Cards;Transactions Value;Million IDR;68669.570
2021-02-01;KB;KA;Credit Cards;Transactions Value;Million IDR;61167.736
2021-03-01;KB;KA;Credit Cards;Transactions Value;Million IDR;73673.854
2021-04-01;KB;KA;Credit Cards;Transactions Value;Million IDR;67185.871
2021-05-01;KB;KA;Credit Cards;Transactions Value;Million IDR;69031.423
2021-06-01;KB;KA;Credit Cards;Transactions Value;Million IDR;68710.220
2021-07-01;KB;KA;Credit Cards;Transactions Value;Million IDR;59982.613
2021-08-01;KB;KA;Credit Cards;Transactions Value;Million IDR;52173.650
2021-09-01;KB;KA;Credit Cards;Transactions Value;Million IDR;82715.525
2021-10-01;KB;KA;Credit Cards;Transactions Value;Million IDR;86522.260
2021-11-01;KB;KA;Credit Cards;Transactions Value;Million IDR;94681.270
2021-12-01;KB;KA;Credit Cards;Transactions Value;Million IDR;104360.240
2022-01-01;KB;KA;Credit Cards;Transactions Value;Million IDR;82150.935
2022-02-01;KB;KA;Credit Cards;Transactions Value;Million IDR;63611.672
2022-03-01;KB;KA;Credit Cards;Transactions Value;Million IDR;61834.160
2022-04-01;KB;KA;Credit Cards;Transactions Value;Million IDR;79418.520
2022-05-01;KB;KA;Credit Cards;Transactions Value;Million IDR;83492.960
2022-06-01;KB;KA;Credit Cards;Transactions Value;Million IDR;88621.990
2022-07-01;KB;KA;Credit Cards;Transactions Value;Million IDR;84070.970
2022-08-01;KB;KA;Credit Cards;Transactions Value;Million IDR;91995.410
2022-09-01;KB;KA;Credit Cards;Transactions Value;Million IDR;85218.390
2022-10-01;KB;KA;Credit Cards;Transactions Value;Million IDR;81244.000
2022-11-01;KB;KA;Credit Cards;Transactions Value;Million IDR;97817.430
2022-12-01;KB;KA;Credit Cards;Transactions Value;Million IDR;87358.190
2020-01-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2189037.013
2020-02-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1958820.189
2020-03-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2077733.640
2020-04-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1973736.354
2020-05-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1710492.053
2020-06-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2032808.783
2020-07-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2085635.549
2020-08-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2040312.693
2020-09-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2356972.085
2020-10-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2156144.583
2020-11-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2528205.870
2020-12-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2773480.114
2021-01-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2209558.526
2021-02-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1989836.972
2021-03-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2444848.980
2021-04-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2353831.024
2021-05-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2128402.211
2021-06-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2347344.144
2021-07-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2146497.427
2021-08-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2362962.231
2021-09-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2413010.818
2021-10-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2463091.599
2021-11-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2727633.658
2021-12-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;3329928.426
2022-01-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2409075.743
2022-02-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1823424.493
2022-03-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2619199.689
2022-04-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2376004.533
2022-05-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1988954.335
2022-06-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2251744.044
2022-07-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1868017.750
2022-08-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2039258.384
2022-09-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1919797.169
2022-10-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1884130.025
2022-11-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;1998023.138
2022-12-01;KB;KA;Bank Indonesia National Clearing System;Transactions Value;Million IDR;2437087.164
2020-01-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;10874812.553
2020-02-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;6965125.096
2020-03-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;8148472.702
2020-04-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;7802923.277
2020-05-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;8960791.706
2020-06-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;10184693.048
2020-07-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;10016652.299
2020-08-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;7791340.074
2020-09-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;9144730.728
2020-10-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;6887008.110
2020-11-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;8494731.634
2020-12-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;10442844.382
2021-01-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;7752291.839
2021-02-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;8598949.241
2021-03-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;17600823.684
2021-04-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;20028651.545
2021-05-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;16786742.971
2021-06-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;13922231.419
2021-07-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;17452480.177
2021-08-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;10579772.183
2021-09-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;12034601.667
2021-10-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;7357100.066
2021-11-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;6523356.390
2021-12-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;19946838.468
2022-01-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;10161384.786
2022-02-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;8357714.943
2022-03-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;12750490.972
2022-04-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;14352448.815
2022-05-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;12191726.689
2022-06-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;13334378.812
2022-07-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;9715877.469
2022-08-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;8949208.115
2022-09-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;8499941.018
2022-10-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;9473034.919
2022-11-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;8275855.809
2022-12-01;KB;KA;Bank Indonesia Real-Time Gross Settlement System;Transactions Value;Million IDR;12369220.661
2020-01-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4398366.890
2020-02-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4558594.675
2020-03-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4487602.940
2020-04-01;KT;KA;Debit Cards;Transactions Value;Million IDR;3938035.228
2020-05-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4656728.836
2020-06-01;KT;KA;Debit Cards;Transactions Value;Million IDR;3635666.062
2020-07-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4721144.986
2020-08-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4909013.599
2020-09-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4859798.634
2020-10-01;KT;KA;Debit Cards;Transactions Value;Million IDR;5495606.487
2020-11-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4871165.372
2020-12-01;KT;KA;Debit Cards;Transactions Value;Million IDR;5449361.047
2021-01-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4681040.619
2021-02-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4374790.073
2021-03-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4972457.965
2021-04-01;KT;KA;Debit Cards;Transactions Value;Million IDR;5024117.202
2021-05-01;KT;KA;Debit Cards;Transactions Value;Million IDR;5495942.857
2021-06-01;KT;KA;Debit Cards;Transactions Value;Million IDR;5358097.690
2021-07-01;KT;KA;Debit Cards;Transactions Value;Million IDR;5102006.942
2021-08-01;KT;KA;Debit Cards;Transactions Value;Million IDR;4541608.310
2021-09-01;KT;KA;Debit Cards;Transactions Value;Million IDR;5104956.000
2021-10-01;KT;KA;Debit Cards;Transactions Value;Million IDR;5180699.590
2021-11-01;KT;KA;Debit Cards;Transactions Value;Million IDR;5203648.280
2021-12-01;KT;KA;Debit Cards;Transactions Value;Million IDR;5236359.296
